source_row,normalized_source_url,asset_type,root_key,root_asset_id,root_asset_name,node_card_id,node_card_name,parent_card_id,recursion_depth,dependency_type,schema_name,object_name,normalized_object,derived_lineage_status,upstream_core_objects,evidence_status,notes,unresolved_reason
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56863,PR BY OWNERSHIP TYPE,,0,table,dwh_fitness_mart,booking_fact,dwh_fitness_mart.booking_fact,source_table,dwh_fitness_mart.booking_fact,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56863,PR BY OWNERSHIP TYPE,,0,table,dwh_fitness_mart,center_dim,dwh_fitness_mart.center_dim,source_table,dwh_fitness_mart.center_dim,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56863,PR BY OWNERSHIP TYPE,,0,cte,,bt_data,bt_data,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56865,PR BY PRODUCT x CITY,,0,table,dwh_fitness_mart,booking_fact,dwh_fitness_mart.booking_fact,source_table,dwh_fitness_mart.booking_fact,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56865,PR BY PRODUCT x CITY,,0,table,dwh_fitness_mart,center_dim,dwh_fitness_mart.center_dim,source_table,dwh_fitness_mart.center_dim,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56865,PR BY PRODUCT x CITY,,0,cte,,bt_data,bt_data,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56866,PR BY PRODUCT x OWNERSHIP TYPE,,0,table,dwh_fitness_mart,booking_fact,dwh_fitness_mart.booking_fact,source_table,dwh_fitness_mart.booking_fact,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56866,PR BY PRODUCT x OWNERSHIP TYPE,,0,table,dwh_fitness_mart,center_dim,dwh_fitness_mart.center_dim,source_table,dwh_fitness_mart.center_dim,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56866,PR BY PRODUCT x OWNERSHIP TYPE,,0,cte,,bt_data,bt_data,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56867,PR BY PRODUCT x OWNERSHIP TYPE x CITY,,0,table,dwh_fitness_mart,booking_fact,dwh_fitness_mart.booking_fact,source_table,dwh_fitness_mart.booking_fact,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56867,PR BY PRODUCT x OWNERSHIP TYPE x CITY,,0,table,dwh_fitness_mart,center_dim,dwh_fitness_mart.center_dim,source_table,dwh_fitness_mart.center_dim,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56867,PR BY PRODUCT x OWNERSHIP TYPE x CITY,,0,cte,,bt_data,bt_data,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56868,PR BY CENTER,,0,table,dwh_fitness_mart,booking_fact,dwh_fitness_mart.booking_fact,source_table,dwh_fitness_mart.booking_fact,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56868,PR BY CENTER,,0,table,dwh_fitness_mart,center_dim,dwh_fitness_mart.center_dim,source_table,dwh_fitness_mart.center_dim,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56868,PR BY CENTER,,0,cte,,bt_data,bt_data,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56869,PR SERVICE TYPE WEEK TREND LINE,,0,table,dwh_fitness_mart,booking_fact,dwh_fitness_mart.booking_fact,source_table,dwh_fitness_mart.booking_fact,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56869,PR SERVICE TYPE WEEK TREND LINE,,0,table,dwh_fitness_mart,center_dim,dwh_fitness_mart.center_dim,source_table,dwh_fitness_mart.center_dim,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56869,PR SERVICE TYPE WEEK TREND LINE,,0,cte,,bt_data,bt_data,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56869,PR SERVICE TYPE WEEK TREND LINE,,0,cte,,pivoted_data,pivoted_data,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56872,RESPONSE FUNNEL,,0,table,dwh_fitness_mart,booking_fact,dwh_fitness_mart.booking_fact,source_table,dwh_fitness_mart.booking_fact,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56872,RESPONSE FUNNEL,,0,table,dwh_fitness_mart,center_dim,dwh_fitness_mart.center_dim,source_table,dwh_fitness_mart.center_dim,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
14,https://metabase.curefit.co/dashboard/3324-pr-dashboard?business_line=&center_name=&center_service_id=&city_name=&ownership_type=&report_end_date=2025-12-31&report_start_date=2022-04-01&service_type=,dashboard,dashboard-3324,3324,PR DASHBOARD,56872,RESPONSE FUNNEL,,0,cte,,response_data,response_data,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
15|17,https://metabase.curefit.co/question/67337-installs-by-type-source-duplicate?Time_Granularity=Month&From=2022-04-01&To=2025-12-31&City=&Campaign=&Value_Type=Users,question,question-67337,67337,# Installs by type & source - Duplicate,67337,# Installs by type & source - Duplicate,,0,table,dwh_growth_mart,growth_install_fact,dwh_growth_mart.growth_install_fact,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
16|18,https://metabase.curefit.co/question/75999-page-ids-traffic?Start=2022-04-01&End=2025-12-31&Time_Granularity=Month,question,question-75999,75999,Page Ids Traffic,75999,Page Ids Traffic,,0,table,pk_curefit_app_events,page_view,pk_curefit_app_events.page_view,unresolved,,query_sql|metadata_json|result_blocked,,Relation not found in local dbt manifest.
16|18,https://metabase.curefit.co/question/75999-page-ids-traffic?Start=2022-04-01&End=2025-12-31&Time_Granularity=Month,question,question-75999,75999,Page Ids Traffic,75999,Page Ids Traffic,,0,table,,base,base,unresolved,,query_sql|metadata_json|result_blocked,,Relation not found in local dbt manifest.
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_cultprod_cultapp,cultclass,pk_cultprod_cultapp.cultclass,source_table,pk_cultprod_cultapp.cultclass,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_cultprod_cultapp,center,pk_cultprod_cultapp.center,source_table,pk_cultprod_cultapp.center,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_curefitprod_center_service,center,pk_curefitprod_center_service.center,source_table,pk_curefitprod_center_service.center,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_cultprod_cultapp,locationhierarchy,pk_cultprod_cultapp.locationhierarchy,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_cultprod_cultapp,workout,pk_cultprod_cultapp.workout,source_table,pk_cultprod_cultapp.workout,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_cultprod_cultapp,WorkoutFamilyWorkoutMap,pk_cultprod_cultapp.WorkoutFamilyWorkoutMap,source_table,pk_cultprod_cultapp.workoutfamilyworkoutmap,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_cultprod_cultapp,WorkoutFamily,pk_cultprod_cultapp.WorkoutFamily,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_cultprod_cultapp,city,pk_cultprod_cultapp.city,source_table,pk_cultprod_cultapp.city,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,dwh_fitness,fitness_bookings,dwh_fitness.fitness_bookings,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_cultprod_cultapp,waitlist,pk_cultprod_cultapp.waitlist,source_table,pk_cultprod_cultapp.waitlist,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_cultprod_cultapp,trainercultclassmap,pk_cultprod_cultapp.trainercultclassmap,source_table,pk_cultprod_cultapp.trainercultclassmap,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_cultprod_cultapp,cultemployee,pk_cultprod_cultapp.cultemployee,source_table,pk_cultprod_cultapp.cultemployee,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_cultprod_cultapp,Cultclassoos,pk_cultprod_cultapp.Cultclassoos,source_table,pk_cultprod_cultapp.cultclassoos,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,pk_cultprod_cultapp,Toainstance,pk_cultprod_cultapp.Toainstance,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,,base,base,unresolved,,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,Relation not found in local dbt manifest.
19|20,https://metabase.curefit.co/question/30893-cst-class-data?start=2026-03-01&workout=&cluster=&center_name=&city=&end=2026-03-12,question,question-30893,30893,CST - Class data,30893,CST - Class data,,0,table,dwh_fitness_mart,employee_dim,dwh_fitness_mart.employee_dim,derived_model,pk_cultprod_cultapp.center|pk_cultprod_cultapp.cultemployee|pk_cultprod_cultapp.employeehomecentermapping|pk_curefitplatforms_identitydb.identity|pk_curefitplatforms_watchmen.membership|pk_hrms_neo_cult.designation|pk_hrms_neo_cult.employee|pk_hrms_neo_cult.exit_details|pk_hrms_neo_cult.job_details,query_sql|metadata_json|raw_csv|output_preview_html|lineage_preview_html,,
